,caption,image_file,image_id
420,two airplanes are stopped at the airport .,./UCM_Captions/imgs/105.tif,105
421,two airplanes are surrounded with some cars in the airport .,./UCM_Captions/imgs/105.tif,105
422,two airplanes are surrounded with some cars in the airport .,./UCM_Captions/imgs/105.tif,105
423,an airplane is surrounded with some cars .,./UCM_Captions/imgs/106.tif,106
424,there is an airplane in the airport .,./UCM_Captions/imgs/106.tif,106
425,an airplane is stopped at the airport .,./UCM_Captions/imgs/106.tif,106
426,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/106.tif,106
427,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/106.tif,106
428,two airplanes are surrounded with some cars .,./UCM_Captions/imgs/107.tif,107
429,there are two airplanes in the airport .,./UCM_Captions/imgs/107.tif,107
430,two airplanes are stopped at the airport .,./UCM_Captions/imgs/107.tif,107
431,two airplanes are surrounded with some cars in the airport .,./UCM_Captions/imgs/107.tif,107
432,two airplanes are surrounded with some cars in the airport .,./UCM_Captions/imgs/107.tif,107
433,an airplane is surrounded with some cars .,./UCM_Captions/imgs/108.tif,108
434,there is an airplane in the airport .,./UCM_Captions/imgs/108.tif,108
435,an airplane is stopped at the airport .,./UCM_Captions/imgs/108.tif,108
436,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/108.tif,108
437,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/108.tif,108
438,an airplane is surrounded with some cars .,./UCM_Captions/imgs/109.tif,109
439,there is an airplane in the airport .,./UCM_Captions/imgs/109.tif,109
440,an airplane is stopped at the airport .,./UCM_Captions/imgs/109.tif,109
441,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/109.tif,109
442,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/109.tif,109
443,an airplane is surrounded with some cars .,./UCM_Captions/imgs/110.tif,110
444,there is an airplane in the airport .,./UCM_Captions/imgs/110.tif,110
445,an airplane is stopped at the airport .,./UCM_Captions/imgs/110.tif,110
446,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/110.tif,110
447,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/110.tif,110
448,an airplane is surrounded with some cars .,./UCM_Captions/imgs/111.tif,111
449,there is an airplane in the airport .,./UCM_Captions/imgs/111.tif,111
450,an airplane is stopped at the airport .,./UCM_Captions/imgs/111.tif,111
451,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/111.tif,111
452,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/111.tif,111
453,an airplane is surrounded with some cars .,./UCM_Captions/imgs/112.tif,112
454,there is an airplane in the airport .,./UCM_Captions/imgs/112.tif,112
455,an airplane is stopped at the airport .,./UCM_Captions/imgs/112.tif,112
456,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/112.tif,112
457,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/112.tif,112
458,an airplane is surrounded with some cars .,./UCM_Captions/imgs/113.tif,113
459,there is an airplane in the airport .,./UCM_Captions/imgs/113.tif,113
460,an airplane is stopped at the airport .,./UCM_Captions/imgs/113.tif,113
461,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/113.tif,113
462,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/113.tif,113
463,an airplane is surrounded with some cars .,./UCM_Captions/imgs/114.tif,114
464,there is an airplane in the airport .,./UCM_Captions/imgs/114.tif,114
465,an airplane is stopped at the airport .,./UCM_Captions/imgs/114.tif,114
466,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/114.tif,114
467,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/114.tif,114
468,there is an airplane on the runway .,./UCM_Captions/imgs/115.tif,115
469,an airplane is taxiing on the runway .,./UCM_Captions/imgs/115.tif,115
470,it is an airplane taxiing on the runway .,./UCM_Captions/imgs/115.tif,115
471,there is an airplane taxiing on the runway .,./UCM_Captions/imgs/115.tif,115
472,a blue airplane is taxiing on the runway .,./UCM_Captions/imgs/115.tif,115
473,there is a white airplane on the runway .,./UCM_Captions/imgs/116.tif,116
474,a white airplane is taxiing on the runway .,./UCM_Captions/imgs/116.tif,116
475,it is a white airplane taxiing on the runway .,./UCM_Captions/imgs/116.tif,116
476,there is a white airplane taxiing on the runway .,./UCM_Captions/imgs/116.tif,116
477,a white airplane is taxiing on the runway .,./UCM_Captions/imgs/116.tif,116
478,an airplane is surrounded with some cars .,./UCM_Captions/imgs/117.tif,117
479,there is an airplane in the airport .,./UCM_Captions/imgs/117.tif,117
480,an airplane is stopped at the airport .,./UCM_Captions/imgs/117.tif,117
481,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/117.tif,117
482,an airplane is surrounded with some cars in the airport .,./UCM_Captions/imgs/117.tif,117
483,there are some luggage cars beside an airplane .,./UCM_Captions/imgs/118.tif,118
484,an airplane is stopped at the airport .,./UCM_Captions/imgs/118.tif,118
485,there is an airplane in the airport .,./UCM_Captions/imgs/118.tif,118
486,an airplane is in the airport and some luggage cars beside it .,./UCM_Captions/imgs/118.tif,118
487,there are some luggage cars next to an airplane .,./UCM_Captions/imgs/118.tif,118
488,an airplane is in the airport .,./UCM_Captions/imgs/119.tif,119
489,there is an airplane in the airport .,./UCM_Captions/imgs/119.tif,119
490,an airplane is stopped at the airport .,./UCM_Captions/imgs/119.tif,119
491,an green airplane is in the airport .,./UCM_Captions/imgs/119.tif,119
492,an green airplane is stopped at the airport .,./UCM_Captions/imgs/119.tif,119
493,there is a purple airplane on the runway .,./UCM_Captions/imgs/120.tif,120
494,a purple airplane is taxiing on the runway .,./UCM_Captions/imgs/120.tif,120
495,it is a purple airplane taxiing on the runway .,./UCM_Captions/imgs/120.tif,120
496,there is a purple airplane taxiing on the runway .,./UCM_Captions/imgs/120.tif,120
497,a purple airplane is taxiing on the runway .,./UCM_Captions/imgs/120.tif,120
498,there are two airplanes in the airport .,./UCM_Captions/imgs/121.tif,121
499,a big airplane and a small one are in the airport .,./UCM_Captions/imgs/121.tif,121
500,there are two airplanes and two cars in the airport .,./UCM_Captions/imgs/121.tif,121
501,a very big airplane and a small one are in the airport .,./UCM_Captions/imgs/121.tif,121
502,two white airplanes and some cars are in the airport .,./UCM_Captions/imgs/121.tif,121
503,there is an airplane stopped at the airport .,./UCM_Captions/imgs/122.tif,122
504,an airplane is in the airport .,./UCM_Captions/imgs/122.tif,122
505,an airplane with purple fuselage is in the airport .,./UCM_Captions/imgs/122.tif,122
506,there is an airplane with purple fuselage stopped at the airport .,./UCM_Captions/imgs/122.tif,122
507,an airplane with purple fuselage is in the airport .,./UCM_Captions/imgs/122.tif,122
508,there is an airplane on the runway .,./UCM_Captions/imgs/123.tif,123
509,an airplane is taxiing on the runway .,./UCM_Captions/imgs/123.tif,123
510,it is an airplane with beige fuselage taxiing on the runway .,./UCM_Captions/imgs/123.tif,123
511,there is an airplane beige fuselage taxiing on the runway .,./UCM_Captions/imgs/123.tif,123
512,an airplane with beige fuselage is taxiing on the runway .,./UCM_Captions/imgs/123.tif,123
513,there is two airplanes in the airport .,./UCM_Captions/imgs/124.tif,124
514,two airplanes are stopped at the airport .,./UCM_Captions/imgs/124.tif,124
515,a purple airplane and a beige airplane are stopped at the airport .,./UCM_Captions/imgs/124.tif,124
516,there is two airplanes in the airport .,./UCM_Captions/imgs/125.tif,125
517,two airplanes are stopped at the airport .,./UCM_Captions/imgs/125.tif,125
518,two airplanes with different size are stopped at the airport .,./UCM_Captions/imgs/125.tif,125
519,a big airplane and a small one are stopped at the airport .,./UCM_Captions/imgs/125.tif,125
520,two airplanes with different size are stopped at the airport .,./UCM_Captions/imgs/125.tif,125
521,there is an airplane in the airport .,./UCM_Captions/imgs/126.tif,126
522,an airplane is stopped at the airport .,./UCM_Captions/imgs/126.tif,126
523,it is an airplane stopped at the airport .,./UCM_Captions/imgs/126.tif,126
524,there is an airplane stopped at the airport .,./UCM_Captions/imgs/126.tif,126
525,a white airplane is stopped at the airport .,./UCM_Captions/imgs/126.tif,126
526,there is a beige airplane in the airport .,./UCM_Captions/imgs/127.tif,127
527,an airplane is stopped at the airport .,./UCM_Captions/imgs/127.tif,127
528,it is a beige airplane stopped at the airport .,./UCM_Captions/imgs/127.tif,127
529,there is an airplane stopped at the airport .,./UCM_Captions/imgs/127.tif,127
530,a beige airplane is stopped at the airport and some luggage cars beside it .,./UCM_Captions/imgs/127.tif,127
531,there is a purple airplane in the airport .,./UCM_Captions/imgs/128.tif,128
532,an airplane is stopped at the airport .,./UCM_Captions/imgs/128.tif,128
533,it is a purple airplane stopped at the airport .,./UCM_Captions/imgs/128.tif,128
534,there is an airplane with purple fuselage stopped at the airport .,./UCM_Captions/imgs/128.tif,128
535,an airplane with purple fuselage is stopped at the airport .,./UCM_Captions/imgs/128.tif,128
536,there is a purple airplane in the airport .,./UCM_Captions/imgs/129.tif,129
537,an airplane is stopped at the airport .,./UCM_Captions/imgs/129.tif,129
538,it is a purple airplane stopped at the airport .,./UCM_Captions/imgs/129.tif,129
539,there is an airplane with purple fuselage stopped at the airport .,./UCM_Captions/imgs/129.tif,129
540,an airplane with purple fuselage is stopped at the airport .,./UCM_Captions/imgs/129.tif,129
541,there is a beige airplane in the airport .,./UCM_Captions/imgs/130.tif,130
542,an airplane is stopped at the airport with some luggage cars surrounded it .,./UCM_Captions/imgs/130.tif,130
543,it is a beige airplane stopped at the airport .,./UCM_Captions/imgs/130.tif,130
544,there is an airplane with beige fuselage stopped at the airport .,./UCM_Captions/imgs/130.tif,130
545,an airplane with beige fuselage is stopped at the airport .,./UCM_Captions/imgs/130.tif,130
546,there is a beige airplane in the airport .,./UCM_Captions/imgs/131.tif,131
547,an airplane is stopped at the airport with some luggage cars beside it .,./UCM_Captions/imgs/131.tif,131
548,it is a beige airplane stopped at the airport .,./UCM_Captions/imgs/131.tif,131
549,there is an airplane with beige fuselage stopped at the airport .,./UCM_Captions/imgs/131.tif,131
550,an airplane with beige fuselage is stopped at the airport .,./UCM_Captions/imgs/131.tif,131
551,there is an airplane on the runway .,./UCM_Captions/imgs/132.tif,132
552,an airplane with with purple fuselage is on the runway .,./UCM_Captions/imgs/132.tif,132
553,an airplane with with purple fuselage is taxiing on the runway .,./UCM_Captions/imgs/132.tif,132
554,there is an airplane taxiing on the runway .,./UCM_Captions/imgs/132.tif,132
555,it is an airplane taxiing on the runway .,./UCM_Captions/imgs/132.tif,132
556,there is a beige airplane in the airport .,./UCM_Captions/imgs/133.tif,133
557,an airplane is stopped at the airport with some luggage cars beside it .,./UCM_Captions/imgs/133.tif,133
558,it is a beige airplane stopped at the airport .,./UCM_Captions/imgs/133.tif,133
559,there is an airplane with beige fuselage stopped at the airport .,./UCM_Captions/imgs/133.tif,133
560,an airplane with beige fuselage is stopped at the airport .,./UCM_Captions/imgs/133.tif,133
561,there are three airplanes in the airport .,./UCM_Captions/imgs/134.tif,134
562,three airplanes are stopped at the airport .,./UCM_Captions/imgs/134.tif,134
563,three airplanes with different size are stopped at the airport .,./UCM_Captions/imgs/134.tif,134
564,there are one big and two small airplanes stopped at the airport .,./UCM_Captions/imgs/134.tif,134
565,three white airplanes are stopped at the airport .,./UCM_Captions/imgs/134.tif,134
566,there are three airplanes in the airport .,./UCM_Captions/imgs/135.tif,135
567,three airplanes are neatly arranged at the airport .,./UCM_Captions/imgs/135.tif,135
568,there are three airplanes stopped neatly at the airport .,./UCM_Captions/imgs/135.tif,135
569,there are three white airplanes neatly arranged at the airport .,./UCM_Captions/imgs/135.tif,135
570,three white airplanes are stopped neatly at the airport .,./UCM_Captions/imgs/135.tif,135
571,there is an airplane in the airport .,./UCM_Captions/imgs/136.tif,136
572,an airplane is stopped at the airport .,./UCM_Captions/imgs/136.tif,136
573,it is an airplane stopped at the airport .,./UCM_Captions/imgs/136.tif,136
574,there is an airplane stopped at the airport .,./UCM_Captions/imgs/136.tif,136
575,a white airplane is stopped at the airport .,./UCM_Captions/imgs/136.tif,136
576,there are six airplanes in the airport .,./UCM_Captions/imgs/137.tif,137
577,six airplanes are stopped at the airport .,./UCM_Captions/imgs/137.tif,137
578,there are one big airplane and five small airplanes stopped at the airport .,./UCM_Captions/imgs/137.tif,137
579,there are six airplanes stopped neatly at the airport .,./UCM_Captions/imgs/137.tif,137
580,six white airplanes are stopped at the airport .,./UCM_Captions/imgs/137.tif,137
581,there is an airplane on the runway .,./UCM_Captions/imgs/138.tif,138
582,an airplane with with purple fuselage is on the runway .,./UCM_Captions/imgs/138.tif,138
583,an airplane with with purple fuselage is taxiing on the runway .,./UCM_Captions/imgs/138.tif,138
584,there is an airplane taxiing on the runway .,./UCM_Captions/imgs/138.tif,138
585,it is an purple airplane taxiing on the runway .,./UCM_Captions/imgs/138.tif,138
586,there are seven airplanes in the airport .,./UCM_Captions/imgs/139.tif,139
587,seven airplanes are stopped at the airport .,./UCM_Captions/imgs/139.tif,139
588,there are seven different kinds of airplanes stopped at the airport .,./UCM_Captions/imgs/139.tif,139
589,there are seven airplanes stopped neatly at the airport .,./UCM_Captions/imgs/139.tif,139
590,seven white airplanes are stopped at the airport .,./UCM_Captions/imgs/139.tif,139
591,there are four airplanes in the airport .,./UCM_Captions/imgs/140.tif,140
592,four airplanes are stopped at the airport .,./UCM_Captions/imgs/140.tif,140
593,there are two kinds of airplanes stopped at the airport .,./UCM_Captions/imgs/140.tif,140
594,there are four airplanes stopped at the airport .,./UCM_Captions/imgs/140.tif,140
595,four white airplanes are stopped at the airport .,./UCM_Captions/imgs/140.tif,140
596,there are two airplanes closed to each other in the airport .,./UCM_Captions/imgs/141.tif,141
597,two airplanes are stopped at the airport .,./UCM_Captions/imgs/141.tif,141
598,there are one big airplane and one small airplane stopped at the airport .,./UCM_Captions/imgs/141.tif,141
599,two airplanes stopped at the airport closed to each other .,./UCM_Captions/imgs/141.tif,141
600,two white airplanes are stopped at the airport .,./UCM_Captions/imgs/141.tif,141
601,there is an airplane in the airport .,./UCM_Captions/imgs/142.tif,142
602,an airplane is stopped at the airport .,./UCM_Captions/imgs/142.tif,142
603,there is an white airplane stopped at the airport and the ground is dark .,./UCM_Captions/imgs/142.tif,142
604,an airplanes stopped at the airport and the ground is dark .,./UCM_Captions/imgs/142.tif,142
605,an white airplane is stopped at the airport .,./UCM_Captions/imgs/142.tif,142
606,there is two airplanes in the airport .,./UCM_Captions/imgs/143.tif,143
607,two airplanes are stopped at the airport and the ground is dark .,./UCM_Captions/imgs/143.tif,143
608,two airplane are stopped neatly at the airport .,./UCM_Captions/imgs/143.tif,143
609,two airplanes arranged neatly on the dark ground .,./UCM_Captions/imgs/143.tif,143
610,two white airplanes are stopped at the airport .,./UCM_Captions/imgs/143.tif,143
611,there is two airplanes in the airport .,./UCM_Captions/imgs/144.tif,144
612,two airplanes are stopped at the airport and the ground is dark .,./UCM_Captions/imgs/144.tif,144
613,two airplane are stopped neatly at the airport .,./UCM_Captions/imgs/144.tif,144
614,two airplanes arranged neatly on the dark ground .,./UCM_Captions/imgs/144.tif,144
615,two white airplanes are stopped at the airport .,./UCM_Captions/imgs/144.tif,144
616,there is an airplane at the airport .,./UCM_Captions/imgs/145.tif,145
617,an airplane is stopped at the airport and the ground is dark .,./UCM_Captions/imgs/145.tif,145
618,an white airplane is stopped at the airport .,./UCM_Captions/imgs/145.tif,145
619,an airplane stopped at the airport and a luggage car beside it .,./UCM_Captions/imgs/145.tif,145
620,an white airplane is stopped at the airport with a luggage car beside it .,./UCM_Captions/imgs/145.tif,145
621,there are four airplanes at the airport .,./UCM_Captions/imgs/146.tif,146
622,four airplanes are stopped at the airport and the ground is dark .,./UCM_Captions/imgs/146.tif,146
623,four white airplanes are stopped neatly at the airport .,./UCM_Captions/imgs/146.tif,146
624,one big airplane and three small airplanes are stopped at the airport .,./UCM_Captions/imgs/146.tif,146
625,four white airplanes are stopped at the airport and the ground is dark .,./UCM_Captions/imgs/146.tif,146
626,there are three airplanes at the airport .,./UCM_Captions/imgs/147.tif,147
627,three different size of airplanes are stopped at the airport and the ground is dark .,./UCM_Captions/imgs/147.tif,147
628,three white airplanes are stopped neatly at the airport .,./UCM_Captions/imgs/147.tif,147
629,one big airplane and two small airplanes are stopped at the airport .,./UCM_Captions/imgs/147.tif,147
